Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0,1.587825495,-0.673364302,-0.138170858,-1.355834566,-1.031467641,-1.333352918,-0.402735957,-0.469622511,-2.33161104,1.476896938,-0.318299638,-0.464473016,1.258346108,-0.210688487,0.176303336,-0.817959478,0.612936003,-0.362688508,-0.125100406,-0.314580999,-0.17081072,-0.014041872,-0.080359117,0.414419189,0.717289993,-0.084751208,0.005269635,0.006134171,0.01
0,2.399240655,-1.056094457,-1.598922315,-1.798669129,-0.463888147,-0.596224945,-0.72413887,-0.373432301,-1.773091875,1.640423683,-1.001133283,-0.362420111,1.959516564,-0.436869009,0.146405714,-0.586529491,0.189936862,-0.033229578,-0.2281635,-0.342062655,0.047511945,0.701441586,0.050199703,0.321436073,0.210894829,0.064824495,-0.003764659,-0.058549028,0.01
0,-1.317230766,0.425250256,2.148139213,0.016150156,0.048945889,-0.237778959,0.11902214,0.09563055,2.040489049,-0.987326169,0.20953821,-2.088126476,1.12438787,0.776657436,-2.077966504,-0.701285417,1.065532512,-0.836901476,-0.994252704,-0.266018401,-0.206526357,0.097296268,0.096810384,0.385620495,-0.049232915,0.301272893,0.078927896,0.18614009,0.01
0,1.216194062,0.060813616,0.204248998,0.715635777,-0.398779495,-0.760915503,0.072746101,-0.068859461,0.34826039,-0.117186066,-0.27365026,-0.224843991,-1.529417901,0.511650592,0.433387368,-0.652334432,0.462233135,-1.020699361,-0.342081686,-0.260651382,-0.03590322,0.025498769,-0.020277007,0.437503051,0.502426409,0.568586887,-0.044255285,-0.002406455,0.01
0,1.989485463,-0.202701406,-0.230200252,0.442908458,-0.597885578,-0.651272196,-0.406208671,-0.119940668,1.128251844,-0.196875238,-0.589594853,1.07912986,1.084939222,-0.230224611,0.588125369,0.08529019,-0.542630029,-0.408592626,-0.152244212,-0.184746266,-0.167032067,-0.255286167,0.373753638,-0.03103148,-0.407299296,-0.621711594,0.046217532,-0.030285992,0.12
1,-0.114360704,1.036129402,1.984405261,3.128243274,-0.74034356,1.548618696,-1.701283955,-2.203841748,-1.242264775,0.269561809,1.293418297,0.933215784,-0.135325961,0.52148369,0.386884188,0.059868954,0.306339379,0.265051989,0.223718288,0.732852498,-1.032934652,1.19642831,-0.112856718,0.254718993,0.696667886,0.482370417,0.129969314,0.223924334,0.2
1,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38
0,-0.610707114,0.705597773,1.509256197,-1.403615578,0.090725063,-0.404967506,0.485170957,0.158439272,0.124025922,-0.748906068,-0.721131624,-0.500439796,-0.754056985,0.112529871,0.872530578,0.44936857,-0.481803008,-0.582732277,-0.902953192,-0.047155415,-0.090205003,-0.20388296,-0.087120419,-0.261022281,-0.396109241,0.773181553,0.270428806,0.165324746,0.45
0,1.190700179,0.651492263,0.126480607,2.37627984,0.188675704,-0.542718083,0.404697218,-0.089141664,-1.18872287,0.931565824,1.023608561,0.127709993,-0.95004165,0.880427727,-0.404300284,0.563971368,-0.680614356,0.095073119,-0.590653504,-0.213246197,0.025531059,-0.016617262,-0.105176597,0.305313128,0.672831971,0.054489401,-0.048432424,-0.002387305,0.52
1,0.26961409,3.549755129,-5.810353445,5.809369574,1.538807934,-2.269219136,-0.824203333,0.351069915,-3.759059456,-4.592389806,5.47939151,-5.657857541,-2.64807609,-10.38488974,-0.225946408,-0.701882909,0.409735841,0.939603694,-1.954299955,0.310524633,0.371121111,-0.32228952,-0.549855883,-0.520628959,1.378210387,0.564714293,0.553254714,0.402400009,0.68
1,-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68
1,-0.395582181,-0.751792063,-1.984665722,-0.203459371,1.903967176,-1.430288633,-0.076547897,-0.992260382,0.756307219,0.217630454,0.253931337,-0.075707112,-2.215525359,1.065262428,-0.775503008,-0.911031402,-0.223768269,0.768369834,0.477521452,-1.027715896,1.377515322,2.151787056,0.189224817,0.772943278,-0.87244319,-0.20061155,0.356855912,0.032113482,0.69
0,-0.508828496,0.997121926,1.657091024,-0.156117898,0.12410016,-0.210605632,0.556641444,0.177887766,-0.748946664,-0.200647316,1.789651762,1.062139436,0.398585499,0.277943114,0.328654238,0.018652155,-0.320294317,-0.435706936,-0.13478031,0.09727788,-0.130739133,-0.288443146,0.009013836,0.219081206,-0.307943674,0.069189947,0.28233348,0.110390496,0.69
0,1.37566537,-1.127045467,1.278122495,-0.363547903,-1.655500832,0.575792835,-1.651082098,0.337567756,0.933277814,0.295917627,-2.097109056,-0.949564952,-0.924020001,-1.228615888,-1.192035665,0.854342363,0.648934158,-0.957624282,1.313864734,-0.01950073,0.069528632,0.522466085,-0.178527002,-0.402486945,0.556664159,0.010097986,0.078626305,0.015885297,0.7
1,1.378558997,1.289380937,-5.004246784,1.411849842,0.442580636,-1.326535934,-1.413169956,0.248525468,-1.127395934,-3.232153175,2.858465816,-3.096914898,-0.792532436,-5.210140846,-0.613803264,-2.155296885,-3.267115681,-0.688505463,0.737657217,0.226137946,0.370611857,0.028234445,-0.145640429,-0.081049407,0.521874502,0.739467256,0.389151844,0.186636548,0.76
1,0.206075454,1.387359821,-1.045286987,4.228686194,-1.647549174,-0.180896946,-2.943677575,0.859155533,-1.181743007,-3.096503599,3.200912355,-2.450832429,0.316619879,-6.397170315,-2.129728365,-2.427373075,-4.448472252,-1.21222045,0.034655456,0.3514844,0.469199426,0.344930464,-0.203799378,0.376640378,0.71548549,0.226002881,0.628544616,0.319917988,0.76
1,0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76
1,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76
1,-3.140259538,3.367342309,-2.778931407,3.859700674,-1.159518363,-0.721552488,-4.195341543,-0.598345847,-2.870144772,-5.290610062,3.823762084,-7.492276169,-1.52436748,-8.527678622,-0.391214525,-6.18087991,-9.698839411,-4.818233341,-0.871581688,0.077781446,2.452338505,-0.292962575,-0.189330326,-0.166482104,0.038039624,-0.015476535,0.776691266,0.39755749,0.76
1,0.218810192,2.71585508,-5.111657839,6.310660974,-0.848345065,-0.882445799,-2.902079247,0.939162178,-3.627698142,-1.873330853,1.203834484,-6.172629918,-0.921364297,-3.941965105,-0.062221383,-5.241049108,-8.152829372,-3.243436445,1.935483754,0.381681939,1.083640212,1.037323802,0.062325138,0.532489604,-0.149144855,0.639579646,0.351567638,-0.001816515,0.76
1,1.036638558,0.40722728,0.757706165,3.161821447,-0.568122226,0.202180695,-0.689804056,0.411379939,0.336769232,-0.283731284,0.903117453,-0.158825775,-1.930709019,-2.376653641,-1.810172485,0.935791272,1.591506148,1.259470714,-0.666806394,-0.219461074,-0.050107622,0.123760576,-0.132567902,0.350230554,0.507701401,0.189620905,0.061015666,0.06314128,0.76
1,-13.68076032,6.990389242,-13.77000114,8.694896899,-11.42696797,-2.91984499,-14.59456159,8.622904736,-8.090697004,-12.78063394,5.330601351,-11.89806515,1.595992902,-9.560169271,0.596403763,-11.3809956,-21.53680163,-8.485355805,3.51761051,-0.87739161,2.989552509,0.497598717,-0.509290299,0.732503457,0.280527954,0.280037142,-1.406686836,-0.663643364,0.76
1,-1.232804128,2.244118745,-1.703825793,1.492535865,-1.19298517,-1.686110213,-1.864611505,0.856122314,-1.973535278,-3.942382904,2.40165068,-3.394265618,-0.145161725,-4.329795513,0.758760886,-3.199046476,-4.480183565,-2.485668784,-0.095807434,0.207889302,0.560475066,0.165681718,-0.013753517,0.47493518,-0.218725074,0.302809126,0.466030942,0.250133539,0.76
1,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76
1,0.120301418,1.974141135,-0.434086817,5.3907931,1.289683729,0.280590024,0.221962545,0.067826755,-1.387054053,-0.04512533,0.195839104,-0.629085831,0.681222338,-4.71552124,-0.287876291,0.497433587,3.871617564,1.492394037,0.506039979,0.205691232,-0.038689615,0.204553809,-0.167312971,0.791547134,-0.223675472,0.473223171,-0.160201937,0.065039452,0.76
1,-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,4.546301069,-7.761194032,1.159540322,-5.231611457,-0.171642119,-4.719829498,-4.847991961,-1.134328745,3.527738272,0.520839866,0.632504706,-0.070837951,-0.490291315,-0.359983126,0.050677533,1.095671329,0.471741402,-0.106667141,0.76
0,-1.011443459,0.525947618,-1.93876161,-0.556442576,1.321637503,-1.041047136,0.208804904,0.621162678,-0.801041561,-0.522009706,-0.170773654,0.591555652,-0.509900852,1.362535919,-1.469077259,0.001805026,-0.314971267,0.152858951,0.362995943,-0.48089719,0.32860491,0.66514696,-0.365607916,0.376313217,-0.435179321,0.503986868,-0.20326741,-0.25186412,0.76
0,1.219388394,0.560329817,-0.475506109,0.812430729,0.0065517,-1.267116421,0.264262564,-0.144056961,-0.334000148,-0.523344333,1.954651096,0.237870181,-0.914156053,-0.947930659,0.330212178,0.720789482,0.900503777,0.781339091,-0.148739535,-0.110975337,-0.096940193,-0.293571292,-0.06217312,0.404417412,0.489581444,0.341181748,-0.038846449,0.033248678,0.76
0,2.128515526,0.712220098,-3.513902439,0.386952637,1.830945802,-0.803332558,0.78386212,-0.350367339,-0.352910145,-0.910136457,1.159210215,0.702144757,1.013709535,-2.507211673,-0.765317389,0.722813702,1.543943574,1.185423612,0.306620563,-0.012552984,-0.061893127,0.054070191,-0.176424253,-0.286449226,0.527049542,0.711378363,-0.078908697,-0.02930419,0.76
0,-0.519445283,1.365304508,0.215248486,0.719903471,0.784719661,0.285852682,0.527696956,0.476185971,-1.359797848,-0.212066171,0.555634447,0.580188773,0.25034027,1.008703718,0.527451284,-0.435783473,-0.078307242,0.281244069,1.111704562,-0.073235131,0.193030002,0.509067712,-0.283562463,-0.813600381,-0.020892928,-0.174378287,0.040586843,0.060674205,0.76
0,1.289134202,0.467212086,-1.035214662,0.348510091,0.965128076,0.162317028,0.188477293,0.053557518,-0.333772427,-0.471211064,0.820936796,0.263503965,0.112596873,-0.877801343,0.584376557,0.75728688,0.346576126,0.624814294,0.119817366,-0.051952953,-0.147831601,-0.362923166,-0.230544207,-1.427948181,0.650917107,0.465196253,-0.022902771,0.009327943,0.76
0,1.291888842,0.549833199,-0.901609589,0.556099928,1.002732976,0.199515699,0.067671697,-0.003502438,1.013778344,-0.829644069,1.697995393,-2.463270105,1.339031044,0.639119885,-0.107727563,0.747426164,1.102512937,0.948914147,-0.080614904,-0.121705614,-0.303086805,-0.583016807,-0.213813343,-1.500293085,0.613810718,0.427982714,-0.052337888,0.00202689,0.76
0,1.332849312,0.389198249,-2.165596605,-0.306872624,2.641351251,2.808083764,-0.171626636,0.683351734,-0.297962001,-0.6520966,0.418002665,-0.322436924,-0.143469155,-1.154524296,1.157633714,0.878174918,0.53691752,0.712873013,0.006773555,0.053607119,-0.207432404,-0.692416684,-0.118597512,0.891479668,0.730240364,0.384013446,-0.028465272,0.036123309,0.76
1,-1.928613267,4.601505587,-7.124052978,5.716088037,1.026578545,-3.189073067,-2.261896902,1.185096356,-4.441941615,-6.64615383,3.827868091,-6.518648822,0.251136548,-12.45670595,-0.649166482,-1.283145,-2.718559725,-0.085466089,-2.097385471,0.328795983,0.602290585,-0.541287465,-0.354639279,-0.701492058,-0.030972982,0.034069878,0.573393032,0.294686316,0.77
1,-0.417339782,4.700055274,-7.521766828,7.671884451,0.260821238,-2.64669254,-2.854432162,0.958783103,-4.588535893,-6.120715087,4.548494584,-7.836252798,-0.242674771,-13.20250534,1.092441599,-3.040862552,-3.008958001,-0.159966954,0.788086296,0.832034789,0.622200356,-0.437708334,-0.09035829,-0.742802158,-0.312360714,0.502574976,0.821390287,0.372378817,0.77
1,-0.242244999,4.147185548,-5.672349096,6.493740596,1.591168156,-1.602522595,-0.95046284,0.72290291,-4.128505253,-3.963224472,4.469467312,-4.655071325,-0.441775589,-10.14981292,0.612797714,-0.288725034,1.404507075,2.132081379,0.707199946,0.562029861,0.249022571,-0.480286306,-0.286080217,-1.153574756,-0.035571128,0.55962821,0.409446483,0.221048105,0.77
1,-0.512348994,4.82706042,-7.973939249,7.334058516,0.367703645,-2.055129085,-2.9358557,1.431008131,-4.544722244,-5.258095976,5.716318695,-5.810407126,0.723292646,-12.28913339,0.378773196,-2.020734381,-2.039702617,0.658182927,0.832574035,0.80410133,0.535619751,-0.45949592,-0.009363668,-1.140435794,-0.006445269,0.52797033,0.558880996,0.126516762,0.77
1,0.951025219,3.252926365,-5.03910474,4.63241098,3.01450128,-1.349570138,0.980940272,-1.819539456,-2.099048905,-1.347556715,2.68057818,-1.462945176,-0.705397068,-7.445295834,-0.561331522,3.139655659,5.665429068,3.790316212,-1.909798619,-0.381443722,1.404524058,-0.760549175,0.358292342,-1.185941564,-1.286176716,0.000365303,0.169661962,0.108275693,0.77
1,-0.679520574,4.672552752,-6.81479844,7.14350012,0.928653839,-1.873013153,-2.306689021,0.993701928,-4.944054156,-5.576418796,5.783654439,-6.117703911,0.614164841,-12.45149866,0.427152478,-2.255853807,-2.128026554,0.706765029,1.093825798,0.872005531,0.566848532,-0.321691498,-0.281324568,-1.120256038,-0.073394345,0.55353043,0.760541928,0.386741821,0.77
1,-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77
1,-0.644277679,5.002352426,-8.25273876,7.756914712,-0.216267318,-2.751496118,-3.358857315,1.406268091,-4.403851717,-5.945633973,4.475904673,-7.607261464,-0.16072312,-13.01074937,1.094381819,-2.864039118,-2.871341529,-0.18061356,0.64770888,0.816557859,0.58772752,-0.605759173,0.033745546,-0.756169511,-0.008171625,0.532772006,0.663969505,0.192066835,0.77
0,-0.81410036,0.569684618,0.2265148,-0.458036744,1.755729832,-1.146028275,1.132819756,-0.248797486,-1.251041399,-0.441888248,0.785816999,0.351020026,-0.184623498,0.999142691,0.159495135,-0.906554787,-0.129417795,0.278204038,1.59470295,0.213572511,0.238799325,0.562584258,-0.607737347,-0.319669665,1.107724587,0.550478266,-0.047271372,0.030501677,0.77
0,0.147398469,0.724772104,-0.142064327,-0.868828539,0.377080537,0.980052077,-1.274367109,-2.328736882,0.190436865,-1.756004382,0.415727285,0.757204229,-0.136497535,-0.770331947,-0.067324412,1.341196937,-0.081392684,0.995067205,-0.168815427,0.585491272,-1.592982911,-0.576242493,-0.023164778,-0.350584219,0.829860554,-0.169034585,-0.008203787,0.136582042,0.77
0,-0.821020238,0.241222149,1.611092623,-1.158363118,0.555496022,-1.428861364,0.713198486,-0.400627841,-0.020803107,-0.522998744,-0.381061348,-0.065431561,0.06608437,-0.160720571,0.42413012,0.35452331,-0.729578965,-0.457499018,-0.602980482,0.014222286,-0.018923156,-0.064798766,-0.078450665,0.447703763,-0.359501956,0.703117721,-0.333620843,-0.014403023,0.77
1,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83
1,-7.347954947,2.397041348,-7.572355818,5.177819255,-2.854838283,-1.795238774,-8.783234735,0.437156561,-3.74059751,-8.332863063,5.763189409,-8.707879292,-1.716949488,-9.577194393,0.146369003,-7.586490786,-12.50393097,-4.375631012,2.46519487,0.073163791,-0.17527337,0.543325052,-0.547955067,-0.50372169,-0.310932776,-0.163986018,1.197895047,0.378186688,0.83
0,2.032447905,-0.022721162,-1.429822236,0.132412643,0.351458861,-0.541265257,0.121326935,-0.170955547,0.236003642,0.152011197,1.155672241,1.27229336,0.556026385,0.564521225,0.068080811,-0.085250544,-0.744407425,0.300095616,-0.015483429,-0.17651044,0.30458954,1.006160944,0.027098011,0.756043576,0.257735255,-0.160604287,-0.021377594,-0.060978575,0.89
