Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1,-2.140511492,4.104871451,-8.996859402,4.028390951,-5.131359346,-4.153568445,-9.360095134,1.92207488,-4.026180375,-13.69131513,9.095288152,-14.16812088,-0.14045539,-17.62063435,1.482740411,-13.25683309,-21.6754835,-7.823468816,2.995111167,1.725577616,1.854266661,-0.165533726,-0.339938979,0.296313763,1.36422533,-0.518995631,2.352333465,1.130624835,0.76
1,-3.140259538,3.367342309,-2.778931407,3.859700674,-1.159518363,-0.721552488,-4.195341543,-0.598345847,-2.870144772,-5.290610062,3.823762084,-7.492276169,-1.52436748,-8.527678622,-0.391214525,-6.18087991,-9.698839411,-4.818233341,-0.871581688,0.077781446,2.452338505,-0.292962575,-0.189330326,-0.166482104,0.038039624,-0.015476535,0.776691266,0.39755749,0.76
1,-13.68076032,6.990389242,-13.77000114,8.694896899,-11.42696797,-2.91984499,-14.59456159,8.622904736,-8.090697004,-12.78063394,5.330601351,-11.89806515,1.595992902,-9.560169271,0.596403763,-11.3809956,-21.53680163,-8.485355805,3.51761051,-0.87739161,2.989552509,0.497598717,-0.509290299,0.732503457,0.280527954,0.280037142,-1.406686836,-0.663643364,0.76
1,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76
1,0.364376991,1.443523465,-2.220907374,2.036985086,-1.237055031,-1.728161006,-2.058582365,0.358895084,-1.393305709,-3.505790326,2.814314155,-3.342175996,-0.150269367,-4.820322244,1.102609558,-3.157032672,-4.405850225,-2.558827851,-0.208809537,0.310979603,0.402729681,-0.132128892,-0.032977176,0.460860837,0.560403798,0.409366102,0.539668285,0.296918378,0.76
1,-1.232804128,2.244118745,-1.703825793,1.492535865,-1.19298517,-1.686110213,-1.864611505,0.856122314,-1.973535278,-3.942382904,2.40165068,-3.394265618,-0.145161725,-4.329795513,0.758760886,-3.199046476,-4.480183565,-2.485668784,-0.095807434,0.207889302,0.560475066,0.165681718,-0.013753517,0.47493518,-0.218725074,0.302809126,0.466030942,0.250133539,0.76
1,1.036638558,0.40722728,0.757706165,3.161821447,-0.568122226,0.202180695,-0.689804056,0.411379939,0.336769232,-0.283731284,0.903117453,-0.158825775,-1.930709019,-2.376653641,-1.810172485,0.935791272,1.591506148,1.259470714,-0.666806394,-0.219461074,-0.050107622,0.123760576,-0.132567902,0.350230554,0.507701401,0.189620905,0.061015666,0.06314128,0.76
1,0.206075454,1.387359821,-1.045286987,4.228686194,-1.647549174,-0.180896946,-2.943677575,0.859155533,-1.181743007,-3.096503599,3.200912355,-2.450832429,0.316619879,-6.397170315,-2.129728365,-2.427373075,-4.448472252,-1.21222045,0.034655456,0.3514844,0.469199426,0.344930464,-0.203799378,0.376640378,0.71548549,0.226002881,0.628544616,0.319917988,0.76
1,0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76
1,-6.985267486,5.151093569,-4.599337773,4.534478601,0.849053979,-0.210701203,-4.425229685,-5.134525156,0.069320573,-0.870997151,5.200815169,-7.80222779,0.033912418,-7.560131972,-1.014651935,-1.507929601,-3.410274568,0.107544007,-1.375517656,-1.246996319,5.453671853,-2.056177144,-0.280333721,0.120771473,0.569357721,0.145971466,0.300193469,1.779363852,0.76
1,-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,4.546301069,-7.761194032,1.159540322,-5.231611457,-0.171642119,-4.719829498,-4.847991961,-1.134328745,3.527738272,0.520839866,0.632504706,-0.070837951,-0.490291315,-0.359983126,0.050677533,1.095671329,0.471741402,-0.106667141,0.76
1,0.120301418,1.974141135,-0.434086817,5.3907931,1.289683729,0.280590024,0.221962545,0.067826755,-1.387054053,-0.04512533,0.195839104,-0.629085831,0.681222338,-4.71552124,-0.287876291,0.497433587,3.871617564,1.492394037,0.506039979,0.205691232,-0.038689615,0.204553809,-0.167312971,0.791547134,-0.223675472,0.473223171,-0.160201937,0.065039452,0.76
1,0.218810192,2.71585508,-5.111657839,6.310660974,-0.848345065,-0.882445799,-2.902079247,0.939162178,-3.627698142,-1.873330853,1.203834484,-6.172629918,-0.921364297,-3.941965105,-0.062221383,-5.241049108,-8.152829372,-3.243436445,1.935483754,0.381681939,1.083640212,1.037323802,0.062325138,0.532489604,-0.149144855,0.639579646,0.351567638,-0.001816515,0.76
1,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76
1,-0.549615438,2.219074693,-3.522024322,0.236995179,1.087468857,-1.235530093,-0.279312557,0.51436071,-1.849927421,-3.443819022,2.214000287,-1.68983551,0.498437678,-4.393633602,-1.270841395,-1.176628722,-1.85973897,-0.049418588,0.38526261,0.126517943,0.364130241,0.21042809,-0.366018663,0.015802567,0.34921154,0.647302275,0.171929195,0.117188228,0.76
1,1.378558997,1.289380937,-5.004246784,1.411849842,0.442580636,-1.326535934,-1.413169956,0.248525468,-1.127395934,-3.232153175,2.858465816,-3.096914898,-0.792532436,-5.210140846,-0.613803264,-2.155296885,-3.267115681,-0.688505463,0.737657217,0.226137946,0.370611857,0.028234445,-0.145640429,-0.081049407,0.521874502,0.739467256,0.389151844,0.186636548,0.76
0,2.054708941,0.593103109,-3.175950921,0.609550785,1.257015025,-1.279229153,0.662744205,-0.276987572,-0.13555633,-0.865490679,1.700877905,0.033893332,-1.002522931,-2.078381422,-0.580506706,0.487938253,2.034454334,1.029464355,-0.092987433,-0.166875447,-0.017976994,0.092086121,-0.035853578,0.516293103,0.328773754,0.66673817,-0.086673333,-0.024691342,0.76
0,-0.730735311,1.295550624,-2.107438601,-1.449120893,4.356270157,2.633097525,1.132934422,0.687681714,-1.218278497,-2.01795346,0.636406675,-0.845907805,-0.746625168,-2.265577696,0.119506715,0.195369072,2.120312283,0.575757935,-0.453371114,0.100851875,-0.05273661,-0.22489584,-0.667011451,0.532038526,1.216831019,0.857729019,-0.039184085,0.077562369,0.76
0,-1.011443459,0.525947618,-1.93876161,-0.556442576,1.321637503,-1.041047136,0.208804904,0.621162678,-0.801041561,-0.522009706,-0.170773654,0.591555652,-0.509900852,1.362535919,-1.469077259,0.001805026,-0.314971267,0.152858951,0.362995943,-0.48089719,0.32860491,0.66514696,-0.365607916,0.376313217,-0.435179321,0.503986868,-0.20326741,-0.25186412,0.76
1,0.951025219,3.252926365,-5.03910474,4.63241098,3.01450128,-1.349570138,0.980940272,-1.819539456,-2.099048905,-1.347556715,2.68057818,-1.462945176,-0.705397068,-7.445295834,-0.561331522,3.139655659,5.665429068,3.790316212,-1.909798619,-0.381443722,1.404524058,-0.760549175,0.358292342,-1.185941564,-1.286176716,0.000365303,0.169661962,0.108275693,0.77
1,-0.067671621,4.251180502,-6.540388352,7.283657037,0.513540871,-2.635066388,-1.86591081,0.780271627,-3.868248347,-4.851487194,3.871165304,-6.887637357,-1.790500148,-11.27231587,1.301363149,-1.689836478,-0.052932539,0.778734825,0.242162496,0.519403972,0.415436545,-0.469937601,0.00712804,-0.388147291,-0.493397941,0.466467725,0.566369687,0.262990466,0.77
1,-0.679520574,4.672552752,-6.81479844,7.14350012,0.928653839,-1.873013153,-2.306689021,0.993701928,-4.944054156,-5.576418796,5.783654439,-6.117703911,0.614164841,-12.45149866,0.427152478,-2.255853807,-2.128026554,0.706765029,1.093825798,0.872005531,0.566848532,-0.321691498,-0.281324568,-1.120256038,-0.073394345,0.55353043,0.760541928,0.386741821,0.77
1,-0.512348994,4.82706042,-7.973939249,7.334058516,0.367703645,-2.055129085,-2.9358557,1.431008131,-4.544722244,-5.258095976,5.716318695,-5.810407126,0.723292646,-12.28913339,0.378773196,-2.020734381,-2.039702617,0.658182927,0.832574035,0.80410133,0.535619751,-0.45949592,-0.009363668,-1.140435794,-0.006445269,0.52797033,0.558880996,0.126516762,0.77
1,-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77
1,-1.928613267,4.601505587,-7.124052978,5.716088037,1.026578545,-3.189073067,-2.261896902,1.185096356,-4.441941615,-6.64615383,3.827868091,-6.518648822,0.251136548,-12.45670595,-0.649166482,-1.283145,-2.718559725,-0.085466089,-2.097385471,0.328795983,0.602290585,-0.541287465,-0.354639279,-0.701492058,-0.030972982,0.034069878,0.573393032,0.294686316,0.77
1,-1.201397783,4.864535181,-8.328823316,7.652399362,-0.167445106,-2.76769465,-3.176420951,1.62327868,-4.367227625,-5.533443029,4.106404559,-6.331824796,0.671784815,-12.15658658,1.020251785,-2.110863433,-1.558544528,0.195991826,0.502453451,0.59702555,0.532320016,-0.556913022,0.1924444,-0.698588444,0.025002716,0.514967603,0.378105296,-0.053132794,0.77
1,-0.242244999,4.147185548,-5.672349096,6.493740596,1.591168156,-1.602522595,-0.95046284,0.72290291,-4.128505253,-3.963224472,4.469467312,-4.655071325,-0.441775589,-10.14981292,0.612797714,-0.288725034,1.404507075,2.132081379,0.707199946,0.562029861,0.249022571,-0.480286306,-0.286080217,-1.153574756,-0.035571128,0.55962821,0.409446483,0.221048105,0.77
1,-0.417339782,4.700055274,-7.521766828,7.671884451,0.260821238,-2.64669254,-2.854432162,0.958783103,-4.588535893,-6.120715087,4.548494584,-7.836252798,-0.242674771,-13.20250534,1.092441599,-3.040862552,-3.008958001,-0.159966954,0.788086296,0.832034789,0.622200356,-0.437708334,-0.09035829,-0.742802158,-0.312360714,0.502574976,0.821390287,0.372378817,0.77
1,-0.644277679,5.002352426,-8.25273876,7.756914712,-0.216267318,-2.751496118,-3.358857315,1.406268091,-4.403851717,-5.945633973,4.475904673,-7.607261464,-0.16072312,-13.01074937,1.094381819,-2.864039118,-2.871341529,-0.18061356,0.64770888,0.816557859,0.58772752,-0.605759173,0.033745546,-0.756169511,-0.008171625,0.532772006,0.663969505,0.192066835,0.77
1,-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83
